Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3173362,2019-04-01 08:06:00,2019-04-04 12:19:47,19826,11935252,19826,602,6,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173362,ERX3201296,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173159,SAMEA5366553,simple,1263854,anaerobic digester metagenome,SAMEA5366553,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,DA536958DBAC58748C5CA818D1F4C588,B91354A556A1119B2EF4E279F9197EFC
ERR3173363,2019-04-01 08:06:00,2019-04-04 12:19:53,21587,12995374,21587,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173363,ERX3201297,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173160,SAMEA5366554,simple,1263854,anaerobic digester metagenome,SAMEA5366554,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,0CB7CA7A961512A42C28CAEEA4380713,EE7C5280AB729773767E9FA684E62BF7
ERR3173364,2019-04-01 08:06:00,2019-04-04 12:19:58,39307,23662814,39307,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173364/ERR3173364.1,ERX3201298,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173161,SAMEA5366555,simple,1263854,anaerobic digester metagenome,SAMEA5366555,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,38AA62CB3E3A74230E11B4E4DB8B8108,168FDC7AB63A391720821DE9CFB30DBE
ERR3173365,2019-04-01 08:06:00,2019-04-04 12:19:59,23185,13957370,23185,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173365,ERX3201299,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173162,SAMEA5366556,simple,1263854,anaerobic digester metagenome,SAMEA5366556,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,75403BF52AD19583B4ABD41C6AD09C98,0A574A9FDF2C3118C51F4FB166580380
ERR3173366,2019-04-01 08:06:00,2019-04-04 12:20:07,22782,13714764,22782,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173366,ERX3201300,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173163,SAMEA5366557,simple,1263854,anaerobic digester metagenome,SAMEA5366557,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,6FB118D928A258CED04AE551E087991C,89065FF907346D621901480F198F37DD
ERR3173367,2019-04-01 08:06:00,2019-04-04 12:20:10,33575,20212150,33575,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173367/ERR3173367.1,ERX3201301,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173164,SAMEA5366558,simple,1263854,anaerobic digester metagenome,SAMEA5366558,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,2762E76874D7C44B446CDBCBDA30A443,CDBE066B34DBE0B3714DE5BB683C85AE
ERR3173368,2019-04-01 08:06:00,2019-04-04 12:20:11,42126,25359852,42126,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173368/ERR3173368.1,ERX3201302,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173165,SAMEA5366559,simple,1263854,anaerobic digester metagenome,SAMEA5366559,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,4DCD256E7CE3400552953E9B4CF3295E,96BCBF2EDF0815363E5ADB412779C738
ERR3173369,2019-04-01 08:06:00,2019-04-04 12:20:18,26174,15756748,26174,602,9,,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3173/ERR3173369,ERX3201303,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173166,SAMEA5366560,simple,1263854,anaerobic digester metagenome,SAMEA5366560,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,7C341633A8E4E68E43695BFCF877DBC4,581AF507DDC086E7CEA3C1DF84BEBD8C
ERR3173370,2019-04-01 08:06:00,2019-04-04 12:20:22,27029,16271458,27029,602,9,,https://sra-download.ncbi.nlm.nih.gov/traces/era0/ERR/ERR3173/ERR3173370,ERX3201304,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173167,SAMEA5366561,simple,1263854,anaerobic digester metagenome,SAMEA5366561,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,BAEE294763EDE8B9F8901C9597376611,0B448D4A587CEDD409D40714CD4D5417
ERR3173371,2019-04-01 08:06:00,2019-04-04 12:20:24,37875,22800750,37875,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173371/ERR3173371.1,ERX3201305,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173168,SAMEA5366562,simple,1263854,anaerobic digester metagenome,SAMEA5366562,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,AD0EE5A3BA72A77155233D027281D143,7483B930A946A5D51A4A9BFE3CBFB0BC
ERR3173372,2019-04-01 08:06:00,2019-04-04 12:20:31,44616,26858832,44616,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173372/ERR3173372.1,ERX3201306,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173169,SAMEA5366563,simple,1263854,anaerobic digester metagenome,SAMEA5366563,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,70D14E95AB2418DDA7B86CE3AB20AF99,46FCADEF691E4F03F243C6F890155CF6
ERR3173373,2019-04-01 08:06:00,2019-04-04 12:20:36,30527,18377254,30527,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173373/ERR3173373.1,ERX3201307,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173170,SAMEA5366564,simple,1263854,anaerobic digester metagenome,SAMEA5366564,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,D61D1DC568BFAF15B0FF8E3AD2BC3D1F,4780B01759392EF5C893FB99D4B5AFFC
ERR3173374,2019-04-01 08:06:00,2019-04-04 12:20:37,32426,19520452,32426,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173374/ERR3173374.1,ERX3201308,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173171,SAMEA5366565,simple,1263854,anaerobic digester metagenome,SAMEA5366565,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,38D0DFCE6E7C380424E4A686CC782091,2F379534382A1226F6B0DBD2FCD4273C
ERR3173375,2019-04-01 08:06:00,2019-04-04 12:20:47,40526,24396652,40526,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173375/ERR3173375.1,ERX3201309,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173172,SAMEA5366566,simple,1263854,anaerobic digester metagenome,SAMEA5366566,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,478AE383683F204A01CB7FE961F15942,7C0BD4B26CD824996BC86ED9F51CFE57
ERR3173376,2019-04-01 08:06:00,2019-04-04 12:20:49,47980,28883960,47980,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173376/ERR3173376.1,ERX3201310,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173173,SAMEA5366567,simple,1263854,anaerobic digester metagenome,SAMEA5366567,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,BBA2A7EE48BA75B6C30E7A5399380008,4821A71E1FE47AC830828CAD9F18A3B0
ERR3173377,2019-04-01 08:06:00,2019-04-04 12:20:58,32220,19396440,32220,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173377/ERR3173377.1,ERX3201311,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173174,SAMEA5366568,simple,1263854,anaerobic digester metagenome,SAMEA5366568,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,0B09D80D03D1F36C4D6919FF32D98999,7A72BA4F1E5F17A7B27CA4EE56F82EA8
ERR3173378,2019-04-01 08:06:00,2019-04-04 12:21:01,47119,28365638,47119,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173378/ERR3173378.1,ERX3201312,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173175,SAMEA5366569,simple,1263854,anaerobic digester metagenome,SAMEA5366569,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,A5FF3E2638840C9B31ECD8DA9FBE6E93,91569D07C628BC67062044501F19ECE3
ERR3173379,2019-04-01 08:06:00,2019-04-04 12:21:14,91926,55339452,91926,602,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173379/ERR3173379.1,ERX3201313,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173176,SAMEA5366570,simple,1263854,anaerobic digester metagenome,SAMEA5366570,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,13D0A46F869C0E69ECE3BC124208E615,B332110C90E0A27C57DD667D033CB314
ERR3173380,2019-04-01 08:06:00,2019-04-04 12:21:14,50194,30216788,50194,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173380/ERR3173380.1,ERX3201314,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173177,SAMEA5366571,simple,1263854,anaerobic digester metagenome,SAMEA5366571,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,61504A937B6F001B35A4F492DCCAC69B,3255B1C7AA58E6AC76B9CD1A6F498007
ERR3173381,2019-04-01 08:06:00,2019-04-04 12:21:26,53398,32145596,53398,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173381/ERR3173381.1,ERX3201315,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173178,SAMEA5366572,simple,1263854,anaerobic digester metagenome,SAMEA5366572,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,58CE15735754DAE5C86A7C39947EA2CE,3B4ED053E6F319CCA729BFFEC50E41DE
ERR3428696,2019-07-12 08:35:54,2019-07-12 15:25:50,60604,18241804,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3428696/ERR3428696.1,ERX3452133,unspecified,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3569706,SAMEA5766156,simple,1263854,anaerobic digester metagenome,SAMEA5766156,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA2036019,,public,62770156AB4B936A27702B231E0F5636,77B70AAEF6AD567EF6DFC08D478A596A
ERR3428697,2019-07-12 08:35:54,2019-07-12 15:26:01,34772,10466372,0,301,5,,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3428/ERR3428697,ERX3452134,unspecified,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3569707,SAMEA5766157,simple,1263854,anaerobic digester metagenome,SAMEA5766157,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA2036019,,public,EDD9FD924AD4BC43B17CAD33935A2961,3886207BA73509CBEFC25F6C8B71D4EF
ERR3428698,2019-07-12 08:35:54,2019-07-12 15:26:13,70399,21190099,0,301,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3428698/ERR3428698.1,ERX3452135,unspecified,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3569708,SAMEA5766158,simple,1263854,anaerobic digester metagenome,SAMEA5766158,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA2036019,,public,8E545A2A0A23155FBA670502EDCB3DA3,81AF3B0D40758E9C36177D4333320F75
ERR3173264,2019-04-01 08:05:59,2019-04-04 12:10:41,80692,48576584,80692,602,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173264/ERR3173264.1,ERX3201198,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173061,SAMEA5366455,simple,1263854,anaerobic digester metagenome,16SAMP-10750,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,7DCC055D5F318806C5F5B7466DF8E835,DB39AFB0FD71E02A3C94C247EDF7487F
ERR3173265,2019-04-01 08:05:59,2019-04-04 12:10:57,53971,32490542,53971,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173265/ERR3173265.1,ERX3201199,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173062,SAMEA5366456,simple,1263854,anaerobic digester metagenome,16SAMP-10751,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,85D90D06153804E8897536954BE64762,D74FF1FF61F211A1D679EBDF3C7F998B
ERR3173266,2019-04-01 08:05:59,2019-04-04 12:11:09,67639,40718678,67639,602,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3173266/ERR3173266.1,ERX3201200,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173063,SAMEA5366457,simple,1263854,anaerobic digester metagenome,16SAMP-10752,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,963D2E7908D77AF1C23B404A26EF2189,E0A67644A5659468D88809DF3B045E77
ERR3173267,2019-04-01 08:05:59,2019-04-04 12:11:24,62517,37635234,62517,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173267/ERR3173267.1,ERX3201201,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173064,SAMEA5366458,simple,1263854,anaerobic digester metagenome,16SAMP-10753,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,E7B1BE1D93B4DC3C29BCB5819A1C425A,18FD1C55FD329DBCD8B6822E4F5983A7
ERR3173268,2019-04-01 08:05:59,2019-04-04 12:11:36,62376,37550352,62376,602,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3173268/ERR3173268.1,ERX3201202,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173065,SAMEA5366459,simple,1263854,anaerobic digester metagenome,16SAMP-10754,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,413BB6CCBC30F2502A726837FD6C5255,862C2120F61E0423FAB75D9252564ABA
ERR3173269,2019-04-01 08:05:59,2019-04-04 12:11:37,25220,15182440,25220,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173269,ERX3201203,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173066,SAMEA5366460,simple,1263854,anaerobic digester metagenome,16SAMP-10755,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,FD736C40EA7A8CEC077618F9221DDE74,7104BD76D7889DD6829498B3112A0B08
ERR3173270,2019-04-01 08:05:59,2019-04-04 12:11:48,17416,10484432,17416,602,5,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173270,ERX3201204,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173067,SAMEA5366461,simple,1263854,anaerobic digester metagenome,16SAMP-10756,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,DB2634D13AB00B4940C814E2E21AD6F9,2FD0B0AD113A1661A6DC2764D557C53D
ERR3173271,2019-04-01 08:05:59,2019-04-04 12:11:53,52940,31869880,52940,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173271/ERR3173271.1,ERX3201205,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173068,SAMEA5366462,simple,1263854,anaerobic digester metagenome,16SAMP-10757,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B29364F62834421CBFD015820AFD1A53,9A67EA10978A092795E85AD7F90BE64C
ERR3173272,2019-04-01 08:05:59,2019-04-04 12:11:51,2702,1626604,2702,602,1,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173272,ERX3201206,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173069,SAMEA5366463,simple,1263854,anaerobic digester metagenome,16SAMP-12272,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,4FE7C1934FEB8753325D8445E102FB6B,6EBCB5AA631B62B39B4D2088807B3614
ERR3173273,2019-04-01 08:05:59,2019-04-04 12:12:01,9040,5442080,9040,602,3,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173273,ERX3201207,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173070,SAMEA5366464,simple,1263854,anaerobic digester metagenome,16SAMP-12273,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,F54BC5013E8733A0FDC95C3AB9815735,8E186182B8D17768D696B385F9F64C6A
ERR3173274,2019-04-01 08:05:59,2019-04-04 12:12:02,27704,16677808,27704,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173274/ERR3173274.1,ERX3201208,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173071,SAMEA5366465,simple,1263854,anaerobic digester metagenome,16SAMP-12274,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,840422C8B49C483855BFC5772CDF75A3,E7F41202879B9552FA7CF050EEEA7DBF
ERR3173275,2019-04-01 08:05:59,2019-04-04 12:12:04,3746,2255092,3746,602,1,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173275,ERX3201209,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173072,SAMEA5366466,simple,1263854,anaerobic digester metagenome,16SAMP-12275,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,4622EC056C8188258C434E00336CF02D,E08038985A311F083F45CF5F7CA1659E
ERR3173276,2019-04-01 08:05:59,2019-04-04 12:12:12,2614,1573628,2614,602,1,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173276,ERX3201210,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173073,SAMEA5366467,simple,1263854,anaerobic digester metagenome,16SAMP-12276,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,8350C74F3A66960D99A4A55F0870FD3F,BEAF78CC5E0962D0786B2DAE5010B4E4
ERR3173277,2019-04-01 08:05:59,2019-04-04 12:12:14,2015,1213030,2015,602,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173277,ERX3201211,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173074,SAMEA5366468,simple,1263854,anaerobic digester metagenome,16SAMP-12277,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,A2D8B028B022CB1301B4A6B215BDCB1E,4937571748D82EF087914394F93482FC
ERR3170070,2019-04-01 08:00:33,2019-04-04 11:56:46,12009178,612468078,0,51,355,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170070/ERR3170070.1,ERX3198016,LIB-LHMT-10,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172759,SAMEA5366153,simple,1263854,anaerobic digester metagenome,SAMEA5366153,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,7CEC54F0966DC56E3D4DFBDC96B959B6,7FB349A662A0F26148B711C43818A9CF
ERR3170071,2019-04-01 08:00:33,2019-04-04 11:57:47,14664520,747890520,0,51,432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170071/ERR3170071.1,ERX3198017,LIB-LHMT-11,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172760,SAMEA5366154,simple,1263854,anaerobic digester metagenome,SAMEA5366154,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,E40061B25A28B97D0778B24DC65D4395,4652F9AED97CD2C966A47EAAB4C058C3
ERR3170072,2019-04-01 08:00:34,2019-04-04 11:58:56,14119731,720106281,0,51,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170072/ERR3170072.1,ERX3198018,LIB-LHMT-12,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172761,SAMEA5366155,simple,1263854,anaerobic digester metagenome,SAMEA5366155,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,DECDB771D07413D3284FA56E47C33B8C,BAD9320AE85B3D2142DD3CC1F8DC8F28
ERR3170073,2019-04-01 08:00:34,2019-04-04 11:59:49,14325532,730602132,0,51,422,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170073/ERR3170073.1,ERX3198019,LIB-LHMT-13,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172762,SAMEA5366156,simple,1263854,anaerobic digester metagenome,SAMEA5366156,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,33E22CF0ABA96A8FC15E05C3268F6437,C0FB98B660713C4F53F83F72B96313EC
ERR3170074,2019-04-01 08:00:34,2019-04-04 12:00:33,12865250,656127750,0,51,379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170074/ERR3170074.1,ERX3198020,LIB-LHMT-14,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172763,SAMEA5366157,simple,1263854,anaerobic digester metagenome,SAMEA5366157,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,75448D9196F774269C6BD473C363C92F,EA0F41167A39AE415896CD5075B70B45
ERR3170075,2019-04-01 08:00:34,2019-04-04 12:02:18,13900902,708946002,0,51,410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170075/ERR3170075.1,ERX3198021,LIB-LHMT-15,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172764,SAMEA5366158,simple,1263854,anaerobic digester metagenome,SAMEA5366158,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,BD388EE213AE44D084DE63E4DF9C6CDF,600C4ABB41000AAF234A59D73E7E56E4
ERR3170076,2019-04-01 08:00:34,2019-04-04 12:02:16,12261896,625356696,0,51,361,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170076/ERR3170076.1,ERX3198022,LIB-LHMT-16,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172765,SAMEA5366159,simple,1263854,anaerobic digester metagenome,SAMEA5366159,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,647FDAC99A8F29CBD3BFC017330C9738,FBA1D203856599F09A7E02C375847EC6
